insee,commune_name,total_tiles,total_population,total_households,avg_income_person,mean_poverty_rate,avg_income_person_popweighted,mean_poverty_rate_hhweighted
12098,Estaing,6,68.0,35.6,22527.648333333334,16.236666666666668,23234.84338235294,15.16943820224719
88140,Dombrot-le-Sec,4,386.5,164.10000000000002,23790.6925,3.88,23234.664592496767,12.124704448507007
30326,Tavel,5,1734.5,756.3,26082.4,11.331999999999999,23234.47759873162,16.119558376305697
14050,La Bazoque,2,21.0,8.6,23178.190000000002,13.85,23234.221904761907,15.113720930232557
29077,Guissény,16,938.5,426.6,22686.42875,12.284375,23233.381949920087,10.197252695733706
57628,Sarralbe,6,1223.5,476.90000000000003,24804.03,8.831666666666667,23233.258357172046,11.91050534703292
08200,Grivy-Loisy,2,77.0,29.1,23874.735,9.7,23232.52792207792,11.685223367697594
10024,Avreuil,2,82.5,33.6,23265.12,4.525,23232.11345454545,5.65625
64506,Sarrance,8,73.0,49.1,20728.01125,21.2,23231.762602739724,15.477494908350309
81228,Roquemaure,5,212.0,79.7,23265.634,9.098,23231.740070754713,5.268255959849435
45033,Boësses,4,391.0,167.1,25511.5625,8.3725,23230.91273657289,8.73965290245362
58071,Chevannes-Changy,8,106.0,54.7,25221.588750000003,14.66625,23230.283773584906,17.184552102376596
47133,Lamontjoie,7,102.0,41.2,23281.672857142858,4.615714285714286,23230.258627450978,4.609927184466019
28419,Vitray-en-Beauce,3,304.5,108.2,24698.26,8.06,23230.1536453202,8.87532347504621
45293,Saint-Maurice-sur-Fessard,6,733.0,303.7,23302.228333333333,6.634999999999999,23229.50603001364,7.867573263088575
02184,Chevresis-Monceau,1,27.0,13.0,23229.4,15.38,23229.4,15.379999999999999
15262,Villedieu,7,336.0,140.4,21820.844285714287,5.061428571428571,23229.276488095238,3.7011538461538454
42168,Pélussin,16,2959.5,1337.3000000000002,23836.17375,9.394375,23228.86406825477,11.36803185523069
46165,Lavergne,2,194.0,99.1,23248.565000000002,16.48,23228.84664948454,14.930958627648836
14659,Saint-Sylvain,3,736.5,310.1,24879.27666666667,4.76,23228.37502376103,8.67049338922928
09332,Verniolle,5,1127.0,490.00000000000006,25622.435999999998,9.07,23227.939858030168,10.96288775510204
07005,Alba-la-Romaine,15,1232.0,549.9,23673.558666666668,11.42,23227.72995941558,13.98331878523368
14426,Le Mesnil-sur-Blangy,2,38.0,13.5,23532.32,6.51,23227.51789473684,8.145407407407408
02803,La Ville-aux-Bois-lès-Pontavert,1,130.5,56.2,23227.44,3.2,23227.44,3.2000000000000006
70116,Chagey,1,472.0,213.9,23227.14,7.99,23227.14,7.99
54119,Charey,1,78.0,33.3,23227.12,8.71,23227.12,8.71
27277,La Baronnie,3,270.5,83.5,24415.36,4.863333333333333,23227.07565619224,6.590335329341319
29216,Pluguffan,15,2948.0,1248.9,23626.436,8.964666666666666,23226.964304613295,8.653334134037953
79300,Sainte-Verge,4,317.5,140.0,22835.05,4.7475000000000005,23226.693401574805,3.214464285714285
31220,Gibel,8,242.0,90.9,23877.127500000002,11.6075,23226.141818181823,15.838734873487352
42129,Maclas,2,443.5,185.00000000000003,24706.695,6.175,23226.083900789174,11.355324324324323
54307,Lebeuville,2,158.0,58.5,24220.095,2.62,23225.769683544302,5.1325128205128205
62821,Tingry,4,220.0,89.79999999999998,23203.175,15.85,23225.751090909092,12.361358574610245
69160,Poule-les-Écharmeaux,16,890.5,380.90000000000003,23111.335625,11.275625,23225.687237507016,9.869115253347335
54156,Diarville,1,9.0,3.7,23225.56,8.11,23225.56,8.11
52535,Villiers-le-Sec,3,684.5,284.0,23579.91,8.783333333333333,23225.412907231555,6.724454225352113
85038,Les Brouzils,19,2170.5,867.8,23397.851578947368,6.903157894736842,23225.12680718728,8.276796496888686
06088,Nice,53,308127.0,154535.5,25061.801320754716,16.659245283018866,23224.910228396082,18.707238252699216
26324,Saint-Paul-Trois-Châteaux,9,7261.0,3195.6,24040.48888888889,10.524444444444445,23224.830712711744,15.103942295656525
10028,Balnot-la-Grange,3,60.0,29.9,22674.37,10.26,23224.819,10.701739130434783
35040,Breteil,6,2696.0,1102.8000000000002,23649.403333333332,7.566666666666666,23224.555606454007,6.9782807399347115
34126,Lamalou-les-Bains,2,1034.0,548.0,23845.495,12.83,23224.5075,14.797153284671532
35136,Janzé,17,7343.0,3119.5,25004.454705882352,4.43,23224.283685142316,7.233563712133354
80446,Huppy,4,696.5,285.00000000000006,22827.9425,4.84,23223.87078248385,8.384799999999998
12150,Monteils,6,297.0,141.4,22622.039999999997,20.97,23223.266043771047,15.842885431400283
73273,Saint-Pierre-de-Curtille,3,330.0,132.7,23505.506666666664,8.813333333333333,23223.132621212117,10.327867370007535
35187,Monterfil,5,572.5,227.00000000000003,24763.415999999997,10.122,23222.954419213973,8.898775330396475
38349,Sablons,2,590.5,215.1,26274.235,3.995,23222.681955969514,7.9528544862854496
01098,Chazey-Bons,2,436.0,179.00000000000003,23166.97,9.415000000000001,23222.402110091745,8.381927374301675
27101,Bouquelon,3,290.0,95.80000000000001,24165.27666666667,5.04,23221.996689655174,6.157515657620042
52033,Avrecourt,1,83.0,34.300000000000004,23221.56,13.12,23221.56,13.12
29017,Brélès,5,108.0,42.4,24030.572,10.297999999999998,23221.32240740741,11.320518867924529
89021,Asquins,1,217.5,119.19999999999999,23221.12,21.81,23221.12,21.81
02465,Marigny-en-Orxois,5,453.5,179.10000000000002,25073.266,8.904,23220.78909592062,9.657839195979898
72208,Montmirail,4,214.5,107.9,22404.879999999997,11.212499999999999,23220.312773892772,7.595727525486561
52235,Hallignicourt,2,23.0,10.5,23219.835,4.615,23219.832173913044,4.763904761904762
50567,Saussemesnil,10,639.5,257.9,23623.742000000002,11.624,23219.7835887412,10.07986428848391
71588,Vitry-en-Charollais,9,716.5,283.6,23196.207777777778,8.60888888888889,23219.697801814375,7.297440056417489
38182,Le Grand-Lemps,3,2278.5,939.9000000000001,23258.186666666665,8.946666666666665,23219.273936800528,9.572708798808382
39166,Cornod,5,164.0,78.0,24408.053999999996,6.95,23218.61262195122,6.922435897435898
29078,Hanvec,31,1474.5,604.1,23465.440322580645,7.653870967741935,23218.586107154966,7.961941731501407
62379,Gouy-en-Artois,2,263.0,107.7,24613.395,6.875,23218.46680608365,12.907381615598888
01296,Pirajoux,3,127.0,46.8,22663.64,13.103333333333333,23218.38212598425,3.847307692307693
45224,Neuville-aux-Bois,14,4394.0,1841.5,24600.92357142857,6.947142857142857,23218.190855712335,10.39736790659788
77230,Ichy,1,14.0,5.0,23218.05,22.0,23218.05,22.0
57275,Guessling-Hémering,3,873.0,354.0,22668.44,8.456666666666667,23217.978344788087,7.315867231638418
88370,Rancourt,1,36.0,14.6,23216.76,0.0,23216.76,0.0
45096,Les Choux,11,505.5,211.79999999999998,22977.916363636363,11.605454545454545,23216.75325420376,8.212908404154863
2B283,Solaro,16,464.5,230.0,23999.58,16.866875,23216.64232508073,16.43486956521739
61418,Saint-Mard-de-Réno,9,295.0,132.7,24461.946666666667,9.906666666666666,23216.554915254237,11.68070836473248
07337,Vernosc-lès-Annonay,7,1944.0,775.8000000000001,23560.34,7.0442857142857145,23216.546517489707,5.645030935808199
80229,Crouy-Saint-Pierre,2,236.0,91.6,24573.305,8.2,23216.36122881356,8.080218340611355
81262,Saint-Marcel-Campes,12,126.0,62.9,22072.26833333333,19.226666666666667,23216.32873015873,15.421287758346583
47031,Boé,7,1731.5,725.0,23256.682857142856,12.632857142857144,23216.298700548658,10.880384827586207
70121,Champey,3,768.5,320.1,22848.37,5.05,23215.995849056606,6.557610121836925
31525,Salles-sur-Garonne,1,129.5,47.1,23215.51,8.28,23215.51,8.28
69187,Saint-Clément-les-Places,4,256.0,105.2,23374.5825,10.505,23215.47466796875,7.889496197718631
18145,Menetou-Salon,17,1204.5,553.6999999999999,23953.688823529414,7.665882352941176,23215.445745122463,9.822694599963878
39436,Pont-d'Héry,2,81.0,39.900000000000006,24030.93,6.050000000000001,23214.935555555556,7.516165413533835
24011,Antonne-et-Trigonant,6,443.5,197.2,23296.428333333333,9.29,23214.676730552423,8.975451318458417
85198,Saint-Aubin-des-Ormeaux,4,1173.5,459.09999999999997,22709.87,9.9425,23214.571380485726,6.966569374863864
08171,Fléville,1,7.0,3.0,23214.33,16.67,23214.329999999998,16.67
17228,Médis,10,2586.0,1223.2,23914.544,10.612,23214.314566898684,10.040010627861347
31491,Saint-Julia,4,181.0,81.49999999999999,25412.295000000002,11.442499999999999,23213.951160220997,13.249668711656444
16186,Lignières-Sonneville,6,331.0,173.0,26775.923333333336,8.893333333333333,23213.588519637455,15.315549132947975
15041,La Chapelle-d'Alagnon,1,74.0,29.7,23213.54,13.8,23213.54,13.8
81299,Teyssode,10,213.0,89.1,22496.529,12.048,23213.48136150235,13.133097643097646
72148,Jauzé,1,12.0,7.199999999999999,23213.22,0.0,23213.22,0.0
39545,Le Vaudioux,2,103.5,43.199999999999996,24544.745,17.93,23213.196086956523,13.661064814814816
63199,Ludesse,1,70.0,27.299999999999997,23212.48,9.89,23212.48,9.890000000000002
17332,Saint-Georges-Antignac,3,88.0,38.3,23838.660000000003,11.093333333333334,23212.392045454544,10.70295039164491
71137,Cluny,7,2798.0,1532.7,23760.794285714284,11.54857142857143,23212.23302716226,11.358560057415021
64453,Pontacq,10,1827.5,790.1000000000001,23332.208000000002,7.938,23212.20319562244,9.518722946462475
41087,Fontaine-les-Coteaux,9,226.0,109.50000000000001,23754.86333333333,7.477777777777778,23211.97761061947,5.935945205479452
69036,Cercié,1,645.0,251.0,23211.85,8.37,23211.85,8.37
80288,Estrées-Deniécourt,2,179.5,71.1,23573.795,7.535,23211.754206128135,6.889296765119552
35013,Bains-sur-Oust,28,3000.5,1235.4,22504.768214285716,12.21642857142857,23211.54643892684,10.796740327019588
84008,Le Barroux,6,361.0,168.90000000000003,25588.02,13.13,23210.976481994458,17.94177619893428
10368,Savières,5,868.5,349.8,23362.538,8.664,23210.39442717329,7.064010863350486
14466,Norolles,1,24.0,11.1,23210.1,9.01,23210.099999999995,9.01
55015,Aulnois-en-Perthois,3,434.5,175.8,23422.17,10.496666666666668,23209.793118527043,9.958930602957906
25372,Médière,1,10.0,4.6,23209.6,8.7,23209.6,8.7
71372,Romanèche-Thorins,4,1315.0,549.0,24321.9275,7.925,23209.52849809886,9.689418943533697
65194,Générest,3,59.0,30.000000000000004,23879.676666666666,3.69,23209.454576271186,9.999899999999998
26118,Épinouze,4,1036.0,417.20000000000005,23320.835,7.5375,23209.285530888028,7.931740172579097
33359,Roquebrune,1,63.0,30.099999999999998,23208.03,8.97,23208.03,8.97
29284,Treffiagat,4,1251.5,589.9,24103.19,9.7125,23207.566815821014,9.680379725377184
21340,Lanthes,2,131.0,49.4,23362.475,7.67,23207.087022900763,9.719473684210525
01096,Chaveyriat,7,825.5,319.7,22498.56428571429,6.63,23206.90471229558,7.380287769784174
17057,Bouhet,4,677.0,255.4,25686.2775,4.7375,23206.244549483014,6.071527016444792
89229,Lixy,2,211.5,85.9,23214.83,9.09,23205.126146572104,9.54953434225844
01184,Hautecourt-Romanèche,5,529.0,227.0,23529.102000000003,8.134,23205.093516068056,9.95495154185022
27427,Neaufles-Auvergny,8,252.5,107.80000000000001,23008.675,8.8625,23204.132811881187,8.34847866419295
17462,Vénérand,2,323.0,131.0,26126.855,6.92,23203.835665634673,6.871816793893131
18020,Bannay,9,775.0,358.90000000000003,24033.38888888889,9.632222222222222,23203.764251612905,7.020036221788798
10224,Marigny-le-Châtel,6,1588.5,684.2,23192.088333333333,11.593333333333334,23203.74271954674,10.227559193218354
64487,Saint-Just-Ibarre,7,100.5,42.9,23564.687142857143,6.401428571428572,23203.550199004974,8.158298368298368
26100,Combovin,11,104.0,41.900000000000006,21509.136363636364,19.30181818181818,23203.52038461538,16.94503579952267
33514,Soulac-sur-Mer,20,2270.0,1278.5,23616.4925,18.401,23202.879627753304,18.004611654282364
51498,Saint-Mard-sur-Auve,2,64.0,28.5,23202.705,16.66,23202.7028125,16.83982456140351
18111,Humbligny,5,91.0,46.6,22387.154000000002,13.036000000000001,23202.523626373626,14.162682403433475
14039,Barbery,3,576.5,203.3,23029.193333333333,10.356666666666667,23202.43475281873,8.21482046237088
13047,Istres,64,41374.0,17991.899999999998,26270.72515625,12.01515625,23202.356084739207,12.433123850177024
58143,Limon,2,23.0,12.2,23030.725,9.08,23201.754347826092,6.55704918032787
77445,Savigny-le-Temple,2,6598.0,2488.0,24204.205,8.95,23201.693166868747,10.769099678456591
16281,La Rochefoucauld-en-Angoumois,7,849.0,385.09999999999997,23702.18857142857,6.887142857142857,23201.655270906947,10.778083614645546
18257,Sury-près-Léré,6,268.0,113.10000000000001,24486.568333333333,9.54,23201.463712686567,7.2527939876215735
54350,Marainviller,2,529.5,228.0,23605.245000000003,7.720000000000001,23201.24462700661,7.064385964912281
22085,Kerbors,3,147.0,70.19999999999999,24599.936666666665,5.986666666666667,23200.89258503401,5.84096866096866
84141,Vedène,5,5771.0,2447.1000000000004,23361.146,14.172,23200.799980072778,12.47080666911855
29064,Goulven,2,121.0,50.599999999999994,22376.15,2.8,23200.195702479337,3.95098814229249
45266,Ruan,5,145.5,65.8,23742.886000000002,12.86,23200.14089347079,13.220623100303952
33517,Soussans,6,1250.0,474.7,22709.861666666664,9.618333333333334,23199.941924000002,7.565314935748893
28047,Boisville-la-Saint-Père,6,740.0,292.79999999999995,25138.850000000002,3.9616666666666664,23199.78112162162,5.394914617486339
71420,Saint-Germain-du-Plain,5,1509.0,635.0,23672.074,6.136,23198.650864811134,7.448996850393701
60492,Pimprez,1,459.0,172.0,23197.46,5.17,23197.459999999995,5.17
60113,Bucamps,1,147.5,55.0,23196.9,9.09,23196.9,9.09
88453,Seraumont,2,29.0,12.8,23196.89,13.370000000000001,23196.89,13.285625
21028,Athée,1,130.5,49.199999999999996,23196.01,1.83,23196.01,1.8300000000000003
62689,Ransart,1,203.0,74.9,23195.95,11.88,23195.950000000004,11.88
38240,Moissieu-sur-Dolon,5,575.5,233.40000000000003,24341.338,7.912000000000001,23195.75567332754,7.0238688946015415
65387,Saint-Lanne,3,51.0,26.9,23138.693333333333,4.463333333333334,23195.66039215686,2.973234200743495
44110,Nort-sur-Erdre,40,7729.0,3088.4,23844.77475,8.25525,23195.655224479233,9.477274964382854
54128,Choloy-Ménillot,2,674.0,269.1,23126.190000000002,8.875,23195.464094955492,8.472991452991453
71436,Saint-Laurent-d'Andenay,4,319.0,124.79999999999998,23043.245,5.285,23195.261128526647,8.015120192307693
54013,Amenoncourt,1,44.5,17.0,23195.0,11.18,23195.0,11.18
02697,Samoussy,5,359.0,143.2,22945.420000000002,6.486,23194.901532033426,5.657590782122904
56165,Ploërmel,30,7655.5,3676.3,23263.064333333336,10.565666666666665,23194.89442035138,11.407694149008515
64087,Baigts-de-Béarn,4,143.0,60.5,23285.175,12.4525,23194.241748251752,12.561371900826446
62288,Ecques,3,807.5,301.1,23610.573333333334,8.4,23194.043931888547,9.330069744271006
33289,Monségur,1,42.0,20.299999999999997,23193.74,9.85,23193.74,9.85
83099,Puget-sur-Argens,10,6971.5,3066.6,26058.494,11.062000000000001,23193.620179301444,12.151054262049175
62551,Marenla,1,29.0,13.0,23193.5,0.0,23193.5,0.0
07145,Lussas,6,676.0,301.1,23518.12,6.5683333333333325,23193.16131656805,9.33376619063434
51042,Baye,4,358.5,162.3,22241.305,16.127499999999998,23192.962984658294,11.643585951940851
36005,Ardentes,37,3621.5,1641.7,23505.305135135135,10.472972972972974,23192.25228772608,7.80812511421088
38068,Champagnier,1,7.0,2.4,23191.86,0.0,23191.860000000004,0.0
34220,Le Puech,3,53.5,22.8,24669.296666666665,10.423333333333334,23191.641214953273,9.212631578947368
16277,Réparsac,2,212.5,91.1,23333.05,9.675,23190.993882352937,9.773523600439077
47288,Sauvagnas,4,319.0,119.49999999999999,22877.197500000002,9.0475,23190.27984326019,9.955933054393304
52482,Soulaucourt-sur-Mouzon,1,25.0,11.399999999999999,23190.24,9.65,23190.24,9.65
17140,Dolus-d'Oléron,19,3169.5,1594.1,24289.615263157895,12.25,23190.185953620443,13.129339439181981
56176,Pluneret,10,3481.5,1517.8,24019.7,6.352,23189.826366508685,8.156033733034652
45097,Chuelles,16,890.0,407.5,25576.646875,6.2825,23189.148376404493,10.820547239263805
01196,Jayat,7,811.5,313.5,24019.37857142857,8.505714285714285,23188.411423290203,7.049996810207336
51491,Saint-Jean-sur-Tourbe,1,10.0,3.9000000000000004,23188.01,0.0,23188.01,0.0
85021,La Bernardière,6,924.0,349.2,23142.918333333335,1.07,23187.805698051947,2.2610137457044672
67455,Schœnenbourg,1,54.0,25.0,23187.7,12.0,23187.7,12.0
38437,Saint-Paul-d'Izeaux,2,40.0,15.1,23244.965,9.254999999999999,23187.55125,9.272119205298013
08173,Flize,2,189.0,81.1,21037.41,8.075,23187.4764021164,7.395943279901356
38517,Tullins,13,5939.5,2642.7000000000003,24345.201538461537,9.88923076923077,23187.007820523617,12.919942861467439
40180,Meilhan,21,974.5,407.00000000000006,22839.635238095238,11.876190476190477,23186.896280143665,10.440995085995084
05151,Saint-Martin-de-Queyrières,11,712.5,302.6,22798.30818181818,7.888181818181818,23186.817578947368,7.6677561136814285
72087,Conflans-sur-Anille,12,269.0,128.9,22325.1975,7.823333333333333,23186.56431226766,11.714871993793638
57674,Tincry,1,75.0,28.0,23186.14,10.36,23186.14,10.36
52278,Lavilleneuve-au-Roi,1,51.0,29.0,23186.08,3.79,23186.08,3.79
26148,Hauterives,17,1452.5,651.0,23524.27705882353,9.711176470588235,23186.042106712568,10.965900153609828
34128,Laroque,2,880.0,365.80000000000007,23343.025,10.489999999999998,23185.436363636363,10.141760524876979
47296,Ségalas,4,68.0,34.4,21664.525,22.0925,23185.32441176471,21.22328488372093
17450,Torxé,1,19.0,7.6,23185.19,10.53,23185.19,10.53
72177,Maigné,1,4.0,1.6,23185.07,6.25,23185.07,6.25
71002,L'Abergement-Sainte-Colombe,4,606.5,241.39999999999995,21940.1125,9.325,23185.010601813683,6.6313173156586585
02085,Bézu-Saint-Germain,3,1030.5,343.49999999999994,23215.74666666667,7.976666666666667,23184.92550703542,7.5683551673944685
03075,Chezelle,2,65.0,32.5,23134.765,15.940000000000001,23184.697692307695,16.92212307692308
40082,Classun,2,98.5,39.3,25553.61,8.935,23184.47878172589,8.140992366412213
35299,Saint-Méloir-des-Ondes,19,3940.0,1675.5,24670.743157894736,8.87,23184.26437182741,9.542355714712027
16210,Marsac,5,452.5,195.6,24665.574,3.502,23184.19440883978,5.52056237218814
57549,Pontpierre,1,711.0,288.90000000000003,23183.95,6.58,23183.95,6.58
25416,Myon,3,170.5,84.99999999999999,23753.333333333332,12.933333333333332,23183.927302052787,11.648929411764707
80232,Damery,1,211.0,90.1,23183.77,5.55,23183.77,5.55
32248,Mauroux,3,35.0,14.600000000000001,23179.673333333336,22.64,23183.51685714286,22.60479452054794
59517,Les Rues-des-Vignes,4,498.5,195.9,23610.9,11.995,23183.478174523574,8.878050025523226
28348,Saint-Lubin-des-Joncherets,3,482.5,185.7,23646.156666666666,5.256666666666667,23183.323150259068,4.2499353796445885
80276,Équennes-Éramecourt,3,254.5,102.2,22851.486666666668,17.336666666666666,23181.761591355596,13.306731898238747
46220,Pinsac,6,571.5,264.2,23252.728333333333,13.005,23181.69310586177,11.502335352006057
49259,Rochefort-sur-Loire,11,1815.0,735.5,23167.866363636364,7.41090909090909,23181.22575206611,7.5746961250849765
85026,La Boissière-des-Landes,6,145.5,60.39999999999999,22253.618333333332,5.458333333333333,23181.019175257734,4.801307947019867
35340,Treffendel,10,1050.0,388.2,23762.68,9.654,23180.45297142857,8.576094796496651
57620,Sainte-Marie-aux-Chênes,2,2707.0,1216.1000000000001,23797.34,9.565000000000001,23179.465851496123,10.609626675437875
21075,Billy-lès-Chanceaux,3,62.5,28.8,25007.576666666664,6.826666666666667,23178.88144,7.290694444444444
54597,Xirocourt,1,328.5,133.0,23178.3,8.35,23178.3,8.35
76056,Bardouville,3,548.0,212.9,23695.273333333334,4.763333333333333,23177.848074817517,6.531047440112729
